"ccode","year","revstate","fatality","hostlev"
"gab",1855,0,0,0
"gab",1856,0,0,0
"gab",1857,0,0,0
"gab",1858,0,0,0
"gab",1859,0,0,0
"gab",1860,0,0,0
"gab",1861,0,0,0
"gab",1862,0,0,0
"gab",1863,0,0,0
"gab",1864,0,0,0
"gab",1865,0,0,0
"gab",1866,0,0,0
"gab",1867,0,0,0
"gab",1868,0,0,0
"gab",1869,0,0,0
"gab",1870,0,0,0
"gab",1871,0,0,0
"gab",1872,0,0,0
"gab",1873,0,0,0
"gab",1874,0,0,0
"gab",1875,0,0,0
"gab",1876,0,0,0
"gab",1877,0,0,0
"gab",1878,0,0,0
"gab",1879,0,0,0
"gab",1880,0,0,0
"gab",1881,0,0,0
"gab",1882,0,0,0
"gab",1883,0,0,0
"gab",1884,0,0,0
"gab",1885,0,0,0
"gab",1886,0,0,0
"gab",1887,0,0,0
"gab",1888,0,0,0
"gab",1889,0,0,0
"gab",1890,0,0,0
"gab",1891,0,0,0
"gab",1892,0,0,0
"gab",1893,0,0,0
"gab",1894,0,0,0
"gab",1895,0,0,0
"gab",1896,0,0,0
"gab",1897,0,0,0
"gab",1898,0,0,0
"gab",1899,0,0,0
"gab",1900,0,0,0
"gab",1901,0,0,0
"gab",1902,0,0,0
"gab",1903,0,0,0
"gab",1904,0,0,0
"gab",1905,0,0,0
"gab",1906,0,0,0
"gab",1907,0,0,0
"gab",1908,0,0,0
"gab",1909,0,0,0
"gab",1910,0,0,0
"gab",1911,0,0,0
"gab",1912,0,0,0
"gab",1913,0,0,0
"gab",1914,0,0,0
"gab",1915,0,0,0
"gab",1916,0,0,0
"gab",1917,0,0,0
"gab",1918,0,0,0
"gab",1919,0,0,0
"gab",1920,0,0,0
"gab",1921,0,0,0
"gab",1922,0,0,0
"gab",1923,0,0,0
"gab",1924,0,0,0
"gab",1925,0,0,0
"gab",1926,0,0,0
"gab",1927,0,0,0
"gab",1928,0,0,0
"gab",1929,0,0,0
"gab",1930,0,0,0
"gab",1931,0,0,0
"gab",1932,0,0,0
"gab",1933,0,0,0
"gab",1934,0,0,0
"gab",1935,0,0,0
"gab",1936,0,0,0
"gab",1937,0,0,0
"gab",1938,0,0,0
"gab",1939,0,0,0
"gab",1940,0,0,0
"gab",1941,0,0,0
"gab",1942,0,0,0
"gab",1943,0,0,0
"gab",1944,0,0,0
"gab",1945,0,0,0
"gab",1946,0,0,0
"gab",1947,0,0,0
"gab",1948,0,0,0
"gab",1949,0,0,0
"gab",1950,0,0,0
"gab",1951,0,0,0
"gab",1952,0,0,0
"gab",1953,0,0,0
"gab",1954,0,0,0
"gab",1955,0,0,0
"gab",1956,0,0,0
"gab",1957,0,0,0
"gab",1958,0,0,0
"gab",1959,0,0,0
"gab",1960,0,0,0
"gab",1961,0,0,0
"gab",1962,0,0,0
"gab",1963,0,0,0
"gab",1964,0,2,4
"gab",1965,0,0,0
"gab",1966,0,0,0
"gab",1967,0,0,0
"gab",1968,0,0,0
"gab",1969,0,0,0
"gab",1970,0,0,0
"gab",1971,0,0,0
"gab",1972,0,0,3
"gab",1973,0,0,0
"gab",1974,0,0,0
"gab",1975,0,0,0
"gab",1976,0,0,1
"gab",1977,0,0,0
"gab",1978,0,0,0
"gab",1979,0,0,0
"gab",1980,0,0,0
"gab",1981,0,0,0
"gab",1982,0,0,0
"gab",1983,0,0,0
"gab",1984,0,0,0
"gab",1985,0,0,0
"gab",1986,0,0,0
"gab",1987,0,0,0
"gab",1988,0,0,0
"gab",1989,0,0,0
"gab",1990,0,0,0
"gab",1991,0,0,0
"gab",1992,0,0,0
"gab",1993,0,0,0
"gab",1994,0,0,0
"gab",1995,0,0,0
"gab",1996,0,0,0
"gab",1997,0,0,0
"gab",1998,0,0,0
"gab",1999,0,0,0
"gab",2000,0,0,0
"gab",2001,0,0,0
"gab",2002,0,0,0
"gab",2003,0,0,0
"gab",2004,0,0,0
"gab",2005,0,0,0
"gab",2006,0,0,0
"gab",2007,0,0,0
"gab",2008,0,0,0
"gab",2009,0,0,0
"gab",2010,0,0,0
"gab",2011,0,0,0
"gab",2012,0,0,0
"gab",2013,0,0,0
"gab",2014,0,0,0
"gam",1816,0,0,0
"gam",1817,0,0,0
"gam",1818,0,0,0
"gam",1819,0,0,0
"gam",1820,0,0,0
"gam",1821,0,0,0
"gam",1822,0,0,0
"gam",1823,0,0,0
"gam",1824,0,0,0
"gam",1825,0,0,0
"gam",1826,0,0,0
"gam",1827,0,0,0
"gam",1828,0,0,0
"gam",1829,0,0,0
"gam",1830,0,0,0
"gam",1831,0,0,0
"gam",1832,0,0,0
"gam",1833,0,0,0
"gam",1834,0,0,0
"gam",1835,0,0,0
"gam",1836,0,0,0
"gam",1837,0,0,0
"gam",1838,0,0,0
"gam",1839,0,0,0
"gam",1840,0,0,0
"gam",1841,0,0,0
"gam",1842,0,0,0
"gam",1843,0,0,0
"gam",1844,0,0,0
"gam",1845,0,0,0
"gam",1846,0,0,0
"gam",1847,0,0,0
"gam",1848,0,0,0
"gam",1849,0,0,0
"gam",1850,0,0,0
"gam",1851,0,0,0
"gam",1852,0,0,0
"gam",1853,0,0,0
"gam",1854,0,0,0
"gam",1855,0,0,0
"gam",1856,0,0,0
"gam",1857,0,0,0
"gam",1858,0,0,0
"gam",1859,0,0,0
"gam",1860,0,0,0
"gam",1861,0,0,0
"gam",1862,0,0,0
"gam",1863,0,0,0
"gam",1864,0,0,0
"gam",1865,0,0,0
"gam",1866,0,0,0
"gam",1867,0,0,0
"gam",1868,0,0,0
"gam",1869,0,0,0
"gam",1870,0,0,0
"gam",1871,0,0,0
"gam",1872,0,0,0
"gam",1873,0,0,0
"gam",1874,0,0,0
"gam",1875,0,0,0
"gam",1876,0,0,0
"gam",1877,0,0,0
"gam",1878,0,0,0
"gam",1879,0,0,0
"gam",1880,0,0,0
"gam",1881,0,0,0
"gam",1882,0,0,0
"gam",1883,0,0,0
"gam",1884,0,0,0
"gam",1885,0,0,0
"gam",1886,0,0,0
"gam",1887,0,0,0
"gam",1888,0,0,0
"gam",1889,0,0,0
"gam",1890,0,0,0
"gam",1891,0,0,0
"gam",1892,0,0,0
"gam",1893,0,0,0
"gam",1894,0,0,0
"gam",1895,0,0,0
"gam",1896,0,0,0
"gam",1897,0,0,0
"gam",1898,0,0,0
"gam",1899,0,0,0
"gam",1900,0,0,0
"gam",1901,0,0,0
"gam",1902,0,0,0
"gam",1903,0,0,0
"gam",1904,0,0,0
"gam",1905,0,0,0
"gam",1906,0,0,0
"gam",1907,0,0,0
"gam",1908,0,0,0
"gam",1909,0,0,0
"gam",1910,0,0,0
"gam",1911,0,0,0
"gam",1912,0,0,0
"gam",1913,0,0,0
"gam",1914,0,0,0
"gam",1915,0,0,0
"gam",1916,0,0,0
"gam",1917,0,0,0
"gam",1918,0,0,0
"gam",1919,0,0,0
"gam",1920,0,0,0
"gam",1921,0,0,0
"gam",1922,0,0,0
"gam",1923,0,0,0
"gam",1924,0,0,0
"gam",1925,0,0,0
"gam",1926,0,0,0
"gam",1927,0,0,0
"gam",1928,0,0,0
"gam",1929,0,0,0
"gam",1930,0,0,0
"gam",1931,0,0,0
"gam",1932,0,0,0
"gam",1933,0,0,0
"gam",1934,0,0,0
"gam",1935,0,0,0
"gam",1936,0,0,0
"gam",1937,0,0,0
"gam",1938,0,0,0
"gam",1939,0,0,0
"gam",1940,0,0,0
"gam",1941,0,0,0
"gam",1942,0,0,0
"gam",1943,0,0,0
"gam",1944,0,0,0
"gam",1945,0,0,0
"gam",1946,0,0,0
"gam",1947,0,0,0
"gam",1948,0,0,0
"gam",1949,0,0,0
"gam",1950,0,0,0
"gam",1951,0,0,0
"gam",1952,0,0,0
"gam",1953,0,0,0
"gam",1954,0,0,0
"gam",1955,0,0,0
"gam",1956,0,0,0
"gam",1957,0,0,0
"gam",1958,0,0,0
"gam",1959,0,0,0
"gam",1960,0,0,0
"gam",1961,0,0,0
"gam",1962,0,0,0
"gam",1963,0,0,0
"gam",1964,0,0,0
"gam",1965,0,0,0
"gam",1966,0,0,0
"gam",1967,0,0,0
"gam",1968,0,0,0
"gam",1969,0,0,0
"gam",1970,0,0,0
"gam",1971,0,0,4
"gam",1972,0,0,0
"gam",1973,0,0,0
"gam",1974,0,0,1
"gam",1975,0,0,0
"gam",1976,0,0,0
"gam",1977,0,0,0
"gam",1978,0,0,0
"gam",1979,0,0,0
"gam",1980,0,0,0
"gam",1981,0,0,0
"gam",1982,0,0,0
"gam",1983,0,0,0
"gam",1984,0,0,0
"gam",1985,0,0,0
"gam",1986,0,0,0
"gam",1987,0,0,0
"gam",1988,0,0,0
"gam",1989,0,0,0
"gam",1990,0,0,0
"gam",1991,0,0,0
"gam",1992,0,0,0
"gam",1993,0,0,0
"gam",1994,0,0,0
"gam",1995,0,0,0
"gam",1996,0,0,0
"gam",1997,0,0,0
"gam",1998,0,0,0
"gam",1999,0,0,0
"gam",2000,0,0,0
"gam",2001,0,0,0
"gam",2002,0,0,1
"gam",2003,0,0,0
"gam",2004,0,0,0
"gam",2005,0,0,0
"gam",2006,0,0,0
"gam",2007,0,0,0
"gam",2008,0,0,0
"gam",2009,0,0,0
"gam",2010,0,0,0
"gam",2011,0,0,0
"gam",2012,0,0,0
"gam",2013,0,0,0
"gam",2014,0,0,0
"gdr",1816,0,0,0
"gdr",1817,0,0,0
"gdr",1818,0,0,0
"gdr",1819,0,0,0
"gdr",1820,0,0,0
"gdr",1821,0,0,0
"gdr",1822,0,0,0
"gdr",1823,0,0,0
"gdr",1824,0,0,0
"gdr",1825,0,0,0
"gdr",1826,0,0,0
"gdr",1827,0,0,0
"gdr",1828,0,0,0
"gdr",1829,0,0,0
"gdr",1830,0,0,0
"gdr",1831,0,0,0
"gdr",1832,0,0,0
"gdr",1833,0,0,0
"gdr",1834,0,0,0
"gdr",1835,0,0,0
"gdr",1836,0,0,0
"gdr",1837,0,0,0
"gdr",1838,0,0,0
"gdr",1839,0,0,0
"gdr",1840,0,0,0
"gdr",1841,0,0,0
"gdr",1842,0,0,0
"gdr",1843,0,0,0
"gdr",1844,0,0,0
"gdr",1845,0,0,0
"gdr",1846,0,0,0
"gdr",1847,0,0,0
"gdr",1848,0,0,0
"gdr",1849,0,0,0
"gdr",1850,0,0,0
"gdr",1851,0,0,0
"gdr",1852,0,0,0
"gdr",1853,0,0,0
"gdr",1854,0,0,0
"gdr",1855,0,0,0
"gdr",1856,0,0,0
"gdr",1857,0,0,0
"gdr",1858,0,0,0
"gdr",1859,0,0,0
"gdr",1860,0,0,0
"gdr",1861,0,0,0
"gdr",1862,0,0,0
"gdr",1863,0,0,0
"gdr",1864,0,0,0
"gdr",1865,0,0,0
"gdr",1866,0,0,0
"gdr",1867,0,0,0
"gdr",1868,0,0,0
"gdr",1869,0,0,0
"gdr",1870,0,0,0
"gdr",1871,0,0,0
"gdr",1872,0,0,0
"gdr",1873,0,0,0
"gdr",1874,0,0,0
"gdr",1875,0,0,0
"gdr",1876,0,0,0
"gdr",1877,0,0,0
"gdr",1878,0,0,0
"gdr",1879,0,0,0
"gdr",1880,0,0,0
"gdr",1881,0,0,0
"gdr",1882,0,0,0
"gdr",1883,0,0,0
"gdr",1884,0,0,0
"gdr",1885,0,0,0
"gdr",1886,0,0,0
"gdr",1887,0,0,0
"gdr",1888,0,0,0
"gdr",1889,0,0,0
"gdr",1890,0,0,0
"gdr",1891,0,0,0
"gdr",1892,0,0,0
"gdr",1893,0,0,0
"gdr",1894,0,0,0
"gdr",1895,0,0,0
"gdr",1896,0,0,0
"gdr",1897,0,0,0
"gdr",1898,0,0,0
"gdr",1899,0,0,0
"gdr",1900,0,0,0
"gdr",1901,0,0,0
"gdr",1902,0,0,0
"gdr",1903,0,0,0
"gdr",1904,0,0,0
"gdr",1905,0,0,0
"gdr",1906,0,0,0
"gdr",1907,0,0,0
"gdr",1908,0,0,0
"gdr",1909,0,0,0
"gdr",1910,0,0,0
"gdr",1911,0,0,0
"gdr",1912,0,0,0
"gdr",1913,0,0,0
"gdr",1914,0,0,0
"gdr",1915,0,0,0
"gdr",1916,0,0,0
"gdr",1917,0,0,0
"gdr",1918,0,0,0
"gdr",1919,0,0,0
"gdr",1920,0,0,0
"gdr",1921,0,0,0
"gdr",1922,0,0,0
"gdr",1923,0,0,0
"gdr",1924,0,0,0
"gdr",1925,0,0,0
"gdr",1926,0,0,0
"gdr",1927,0,0,0
"gdr",1928,0,0,0
"gdr",1929,0,0,0
"gdr",1930,0,0,0
"gdr",1931,0,0,0
"gdr",1932,0,0,0
"gdr",1933,0,0,0
"gdr",1934,0,0,0
"gdr",1935,0,0,0
"gdr",1936,0,0,0
"gdr",1937,0,0,0
"gdr",1938,0,0,0
"gdr",1939,0,0,0
"gdr",1940,0,0,0
"gdr",1941,0,0,0
"gdr",1942,0,0,0
"gdr",1943,0,0,0
"gdr",1944,0,0,0
"gdr",1945,0,0,0
"gdr",1946,0,0,0
"gdr",1947,0,0,0
"gdr",1948,0,0,0
"gdr",1949,0,0,0
"gdr",1950,0,0,0
"gdr",1951,0,0,0
"gdr",1952,0,0,0
"gdr",1953,0,0,0
"gdr",1954,0,0,0
"gdr",1955,0,0,0
"gdr",1956,0,0,0
"gdr",1957,0,0,0
"gdr",1958,1,0,4
"gdr",1959,0,0,0
"gdr",1960,0,0,0
"gdr",1961,1,0.5,4
"gdr",1962,1,1,4
"gdr",1963,0,0,0
"gdr",1964,0,0,0
"gdr",1965,0,0,0
"gdr",1966,0,0,0
"gdr",1967,1,0,4
"gdr",1968,1,0,4
"gdr",1969,0,0,0
"gdr",1970,0,0,0
"gdr",1971,0,0,4
"gdr",1972,0,0,0
"gdr",1973,0,0,0
"gdr",1974,0,0,0
"gdr",1975,0,0,0
"gdr",1976,0,0,0
"gdr",1977,0,0,0
"gdr",1978,0,0,0
"gdr",1979,0,0,0
"gdr",1980,0,0,0
"gdr",1981,0,0,0
"gdr",1982,0,0,0
"gdr",1983,0,0,0
"gdr",1984,0,0,0
"gdr",1985,0,0,1
"gdr",1986,0,0,0
"gdr",1987,0,0,0
"gdr",1988,0,0,0
"gdr",1989,0,0,0
"gdr",1990,0,0,0
"gdr",1991,0,0,0
"gdr",1992,0,0,0
"gdr",1993,0,0,0
"gdr",1994,0,0,0
"gdr",1995,0,0,0
"gdr",1996,0,0,0
"gdr",1997,0,0,0
"gdr",1998,0,0,0
"gdr",1999,0,0,0
"gdr",2000,0,0,0
"gdr",2001,0,0,0
"gdr",2002,0,0,0
"gdr",2003,0,0,0
"gdr",2004,0,0,0
"gdr",2005,0,0,0
"gdr",2006,0,0,0
"gdr",2007,0,0,0
"gdr",2008,0,0,0
"gdr",2009,0,0,0
"gdr",2010,0,0,0
"gdr",2011,0,0,0
"gdr",2012,0,0,0
"gdr",2013,0,0,0
"gdr",2014,0,0,0
"gfr",1816,0,0,0
"gfr",1817,0,0,0
"gfr",1818,0,0,0
"gfr",1819,0,0,0
"gfr",1820,0,0,0
"gfr",1821,0,0,0
"gfr",1822,0,0,0
"gfr",1823,0,0,0
"gfr",1824,0,0,0
"gfr",1825,0,0,0
"gfr",1826,0,0,0
"gfr",1827,0,0,0
"gfr",1828,0,0,0
"gfr",1829,0,0,0
"gfr",1830,0,0,0
"gfr",1831,0,0,0
"gfr",1832,0,0,0
"gfr",1833,0,0,0
"gfr",1834,0,0,0
"gfr",1835,0,0,0
"gfr",1836,0,0,0
"gfr",1837,0,0,0
"gfr",1838,0,0,0
"gfr",1839,0,0,0
"gfr",1840,0,0,0
"gfr",1841,0,0,0
"gfr",1842,0,0,0
"gfr",1843,0,0,0
"gfr",1844,0,0,0
"gfr",1845,0,0,0
"gfr",1846,0,0,0
"gfr",1847,0,0,0
"gfr",1848,0,0,0
"gfr",1849,0,0,0
"gfr",1850,0,0,0
"gfr",1851,0,0,0
"gfr",1852,0,0,0
"gfr",1853,0,0,0
"gfr",1854,0,0,0
"gfr",1855,0,0,0
"gfr",1856,0,0,0
"gfr",1857,0,0,0
"gfr",1858,0,0,0
"gfr",1859,0,0,0
"gfr",1860,0,0,0
"gfr",1861,0,0,0
"gfr",1862,0,0,0
"gfr",1863,0,0,0
"gfr",1864,0,0,0
"gfr",1865,0,0,0
"gfr",1866,0,0,0
"gfr",1867,0,0,0
"gfr",1868,0,0,0
"gfr",1869,0,0,0
"gfr",1870,0,0,0
"gfr",1871,0,0,0
"gfr",1872,0,0,0
"gfr",1873,0,0,0
"gfr",1874,0,0,0
"gfr",1875,0,0,0
"gfr",1876,0,0,0
"gfr",1877,0,0,0
"gfr",1878,0,0,0
"gfr",1879,0,0,0
"gfr",1880,0,0,0
"gfr",1881,0,0,0
"gfr",1882,0,0,0
"gfr",1883,0,0,0
"gfr",1884,0,0,0
"gfr",1885,0,0,0
"gfr",1886,0,0,0
"gfr",1887,0,0,0
"gfr",1888,0,0,0
"gfr",1889,0,0,0
"gfr",1890,0,0,0
"gfr",1891,0,0,0
"gfr",1892,0,0,0
"gfr",1893,0,0,0
"gfr",1894,0,0,0
"gfr",1895,0,0,0
"gfr",1896,0,0,0
"gfr",1897,0,0,0
"gfr",1898,0,0,0
"gfr",1899,0,0,0
"gfr",1900,0,0,0
"gfr",1901,0,0,0
"gfr",1902,0,0,0
"gfr",1903,0,0,0
"gfr",1904,0,0,0
"gfr",1905,0,0,0
"gfr",1906,0,0,0
"gfr",1907,0,0,0
"gfr",1908,0,0,0
"gfr",1909,0,0,0
"gfr",1910,0,0,0
"gfr",1911,0,0,0
"gfr",1912,0,0,0
"gfr",1913,0,0,0
"gfr",1914,0,0,0
"gfr",1915,0,0,0
"gfr",1916,0,0,0
"gfr",1917,0,0,0
"gfr",1918,0,0,0
"gfr",1919,0,0,0
"gfr",1920,0,0,0
"gfr",1921,0,0,0
"gfr",1922,0,0,0
"gfr",1923,0,0,0
"gfr",1924,0,0,0
"gfr",1925,0,0,0
"gfr",1926,0,0,0
"gfr",1927,0,0,0
"gfr",1928,0,0,0
"gfr",1929,0,0,0
"gfr",1930,0,0,0
"gfr",1931,0,0,0
"gfr",1932,0,0,0
"gfr",1933,0,0,0
"gfr",1934,0,0,0
"gfr",1935,0,0,0
"gfr",1936,0,0,0
"gfr",1937,0,0,0
"gfr",1938,0,0,0
"gfr",1939,0,0,0
"gfr",1940,0,0,0
"gfr",1941,0,0,0
"gfr",1942,0,0,0
"gfr",1943,0,0,0
"gfr",1944,0,0,0
"gfr",1945,0,0,0
"gfr",1946,0,0,0
"gfr",1947,0,0,0
"gfr",1948,0,0,0
"gfr",1949,0,0,0
"gfr",1950,0,0,0
"gfr",1951,0,0,0
"gfr",1952,0,0,0
"gfr",1953,0,0,0
"gfr",1954,0,0,0
"gfr",1955,0,0,0
"gfr",1956,0,0,1
"gfr",1957,0,0,0
"gfr",1958,0,0,0
"gfr",1959,0,0,0
"gfr",1960,0,0,0
"gfr",1961,0,0.5,4
"gfr",1962,0,1,4
"gfr",1963,0,0,1
"gfr",1964,0,0,1
"gfr",1965,0,0,0
"gfr",1966,0,0,0
"gfr",1967,0,0,1
"gfr",1968,0,0,0
"gfr",1969,0,0,0
"gfr",1970,0,0,0
"gfr",1971,0,0,3
"gfr",1972,0,0,0
"gfr",1973,0,0,0
"gfr",1974,0,0,1
"gfr",1975,0,0,0
"gfr",1976,0,0,0
"gfr",1977,0,0,0
"gfr",1978,0,0,0
"gfr",1979,0,0,0
"gfr",1980,0,0,3
"gfr",1981,0,0,0
"gfr",1982,0,0,0
"gfr",1983,0,0,0
"gfr",1984,0,0,2
"gfr",1985,0,0,1
"gfr",1986,0,1,1
"gfr",1987,0,0,1
"gfr",1988,0,0,1
"gfr",1989,0,0,0
"gfr",1990,0,0,0
"gfr",1991,0,0,0
"gfr",1992,0,0,0
"gfr",1993,0,0,0
"gfr",1994,0,0,0
"gfr",1995,0,0,0
"gfr",1996,0,0,0
"gfr",1997,0,0,0
"gfr",1998,0,0,0
"gfr",1999,0,0,0
"gfr",2000,0,0,0
"gfr",2001,0,0,0
"gfr",2002,0,0,0
"gfr",2003,0,0,0
"gfr",2004,0,0,0
"gfr",2005,0,0,0
"gfr",2006,0,0,0
"gfr",2007,0,0,0
"gfr",2008,0,0,0
"gfr",2009,0,0,0
"gfr",2010,0,0,0
"gfr",2011,0,0,0
"gfr",2012,0,0,0
"gfr",2013,0,0,0
"gfr",2014,0,0,0
"gha",1816,0,0,0
"gha",1817,0,0,0
"gha",1818,0,0,0
"gha",1819,0,0,0
"gha",1820,0,0,0
"gha",1821,0,0,0
"gha",1822,0,0,0
"gha",1823,0,0,0
"gha",1824,0,0,0
"gha",1825,0,0,0
"gha",1826,0,0,0
"gha",1827,0,0,0
"gha",1828,0,0,0
"gha",1829,0,0,0
"gha",1830,0,0,0
"gha",1831,0,0,0
"gha",1832,0,0,0
"gha",1833,0,0,0
"gha",1834,0,0,0
"gha",1835,0,0,0
"gha",1836,0,0,0
"gha",1837,0,0,0
"gha",1838,0,0,0
"gha",1839,0,0,0
"gha",1840,0,0,0
"gha",1841,0,0,0
"gha",1842,0,0,0
"gha",1843,0,0,0
"gha",1844,0,0,0
"gha",1845,0,0,0
"gha",1846,0,0,0
"gha",1847,0,0,0
"gha",1848,0,0,0
"gha",1849,0,0,0
"gha",1850,0,0,0
"gha",1851,0,0,0
"gha",1852,0,0,0
"gha",1853,0,0,0
"gha",1854,0,0,0
"gha",1855,0,0,0
"gha",1856,0,0,0
"gha",1857,0,0,0
"gha",1858,0,0,0
"gha",1859,0,0,0
"gha",1860,0,0,0
"gha",1861,0,0,0
"gha",1862,0,0,0
"gha",1863,0,0,0
"gha",1864,0,0,0
"gha",1865,0,0,0
"gha",1866,0,0,0
"gha",1867,0,0,0
"gha",1868,0,0,0
"gha",1869,0,0,0
"gha",1870,0,0,0
"gha",1871,0,0,0
"gha",1872,0,0,0
"gha",1873,0,0,0
"gha",1874,0,0,0
"gha",1875,0,0,0
"gha",1876,0,0,0
"gha",1877,0,0,0
"gha",1878,0,0,0
"gha",1879,0,0,0
"gha",1880,0,0,0
"gha",1881,0,0,0
"gha",1882,0,0,0
"gha",1883,0,0,0
"gha",1884,0,0,0
"gha",1885,0,0,0
"gha",1886,0,0,0
"gha",1887,0,0,0
"gha",1888,0,0,0
"gha",1889,0,0,0
"gha",1890,0,0,0
"gha",1891,0,0,0
"gha",1892,0,0,0
"gha",1893,0,0,0
"gha",1894,0,0,0
"gha",1895,0,0,0
"gha",1896,0,0,0
"gha",1897,0,0,0
"gha",1898,0,0,0
"gha",1899,0,0,0
"gha",1900,0,0,0
"gha",1901,0,0,0
"gha",1902,0,0,0
"gha",1903,0,0,0
"gha",1904,0,0,0
"gha",1905,0,0,0
"gha",1906,0,0,0
"gha",1907,0,0,0
"gha",1908,0,0,0
"gha",1909,0,0,0
"gha",1910,0,0,0
"gha",1911,0,0,0
"gha",1912,0,0,0
"gha",1913,0,0,0
"gha",1914,0,0,0
"gha",1915,0,0,0
"gha",1916,0,0,0
"gha",1917,0,0,0
"gha",1918,0,0,0
"gha",1919,0,0,0
"gha",1920,0,0,0
"gha",1921,0,0,0
"gha",1922,0,0,0
"gha",1923,0,0,0
"gha",1924,0,0,0
"gha",1925,0,0,0
"gha",1926,0,0,0
"gha",1927,0,0,0
"gha",1928,0,0,0
"gha",1929,0,0,0
"gha",1930,0,0,0
"gha",1931,0,0,0
"gha",1932,0,0,0
"gha",1933,0,0,0
"gha",1934,0,0,0
"gha",1935,0,0,0
"gha",1936,0,0,0
"gha",1937,0,0,0
"gha",1938,0,0,0
"gha",1939,0,0,0
"gha",1940,0,0,0
"gha",1941,0,0,0
"gha",1942,0,0,0
"gha",1943,0,0,0
"gha",1944,0,0,0
"gha",1945,0,0,0
"gha",1946,0,0,0
"gha",1947,0,0,0
"gha",1948,0,0,0
"gha",1949,0,0,0
"gha",1950,0,0,0
"gha",1951,0,0,0
"gha",1952,0,0,0
"gha",1953,0,0,0
"gha",1954,0,0,0
"gha",1955,0,0,0
"gha",1956,0,0,0
"gha",1957,0,0,0
"gha",1958,0,0,0
"gha",1959,0,0,0
"gha",1960,0,0,1
"gha",1961,0,0,0
"gha",1962,1,0,3
"gha",1963,0,0,0
"gha",1964,0,0,0
"gha",1965,1,0,4
"gha",1966,0.5,0,2.5
"gha",1967,0,0,0
"gha",1968,1,0,4
"gha",1969,1,0,4
"gha",1970,0,0,0
"gha",1971,0,0,0
"gha",1972,0,0,0
"gha",1973,0,0,0
"gha",1974,0,0,0
"gha",1975,0,0,0
"gha",1976,0,0,0
"gha",1977,0,0,0
"gha",1978,0,0,0
"gha",1979,0,0,0
"gha",1980,0,0,0
"gha",1981,0,0,0
"gha",1982,0,0,0
"gha",1983,0,0,0
"gha",1984,0,0,0
"gha",1985,0,0,0
"gha",1986,0,0,0
"gha",1987,0,0,0
"gha",1988,0,0,0
"gha",1989,0,0,0
"gha",1990,0,0,0
"gha",1991,0,0,0
"gha",1992,0,0,0
"gha",1993,1,0,3
"gha",1994,0,0,1
"gha",1995,0,0,0
"gha",1996,0,0,0
"gha",1997,1,0,4
"gha",1998,1,0,4
"gha",1999,0,0,0
"gha",2000,0,0,0
"gha",2001,0,0,0
"gha",2002,0,0,0
"gha",2003,0,0,0
"gha",2004,0,0,0
"gha",2005,0,0,1
"gha",2006,0,0,0
"gha",2007,0,0,0
"gha",2008,0,0,0
"gha",2009,0,0,0
"gha",2010,0,0,0
"gha",2011,0,0,0
"gha",2012,1,0,4
"gha",2013,0,0,0
"gha",2014,0,0,0
"gmy",1816,0,0,0
"gmy",1817,0,0,0
"gmy",1818,0,0,0
"gmy",1819,0,0,0
"gmy",1820,0,0,0
"gmy",1821,0,0,0
"gmy",1822,0,0,0
"gmy",1823,0,0,2
"gmy",1824,0,0,0
"gmy",1825,0,0,0
"gmy",1826,0,0,0
"gmy",1827,0,0,0
"gmy",1828,0,0,0
"gmy",1829,0,0,0
"gmy",1830,1,0,3
"gmy",1831,0,0,0
"gmy",1832,1,0,3
"gmy",1833,1,0,3
"gmy",1834,0,0,0
"gmy",1835,0,0,0
"gmy",1836,0,0,0
"gmy",1837,0,0,0
"gmy",1838,0,0,0
"gmy",1839,0,0,0
"gmy",1840,0,0,1
"gmy",1841,0,0,0
"gmy",1842,0,0,0
"gmy",1843,0,0,0
"gmy",1844,0,0,0
"gmy",1845,0,0,0
"gmy",1846,0,0,0
"gmy",1847,0,0,0
"gmy",1848,1,6,5
"gmy",1849,1,6,5
"gmy",1850,0,0,0
"gmy",1851,0,0,0
"gmy",1852,0,0,0
"gmy",1853,0,0,0
"gmy",1854,0,0,0
"gmy",1855,0,0,0
"gmy",1856,1,0,3
"gmy",1857,1,0,3
"gmy",1858,0,0,0
"gmy",1859,0,0,3
"gmy",1860,0,0,0
"gmy",1861,0,0,0
"gmy",1862,0,0,0
"gmy",1863,1,6,5
"gmy",1864,1,2,3.66666666666667
"gmy",1865,1,6,5
"gmy",1866,0.5,3,3.5
"gmy",1867,0,0,0
"gmy",1868,0,0,0
"gmy",1869,0,0,0
"gmy",1870,1,6,5
"gmy",1871,0.333333333333333,2,2.66666666666667
"gmy",1872,0,0,4
"gmy",1873,0,0,0
"gmy",1874,0,0,0
"gmy",1875,0,0,0
"gmy",1876,1,0,2
"gmy",1877,0,0,0
"gmy",1878,0,0,0
"gmy",1879,0,0,0
"gmy",1880,1,0,3
"gmy",1881,0,0,0
"gmy",1882,0,0,0
"gmy",1883,0,0,0
"gmy",1884,0,0,0
"gmy",1885,0,0,2
"gmy",1886,1,0,4
"gmy",1887,1,0,3
"gmy",1888,1,0,4
"gmy",1889,1,0,4
"gmy",1890,0,0,0
"gmy",1891,0,0,0
"gmy",1892,0,0,0
"gmy",1893,0,0,0
"gmy",1894,0,0,0
"gmy",1895,1,0,2
