"ccode","year","HL","F","SELF","G","P","vfi","logG","logP","Fed"
"arg",2002,4,0,15,8861.561993,38029349,NA,9.08947832523893,17.4538687616932,1
"arg",2003,0,0,15,9545.531941,38424282,NA,9.16382846441318,17.4642001614629,1
"arg",2004,0,0,14,10302.44653,38815916,NA,9.24013667319708,17.4743409266675,1
"arg",2005,0,0,14,11099.75092,39216789,NA,9.31467794740901,17.4846155038867,1
"arg",2006,0,0,14,11870.27916,39622115,NA,9.38179300544006,17.4948979799401,1
"arg",2007,0,0,14,12811.90212,40016763,NA,9.4581298709871,17.5048089992908,1
"arg",2008,0,0,14,13197.35703,40424148,NA,9.48777186352676,17.5149378871386,1
"arg",2009,0,0,14,12285.37847,40854831,NA,9.41616509196955,17.5255356342118,1
"arg",2010,0,0,14,13387.15537,41288694,NA,9.50205097175425,17.5360992674274,1
"arg",2011,0,0,14,14040.61891,41730660,NA,9.54970975851706,17.5467466684024,1
"arg",2012,1,0,14,13754.42542,42161721,NA,9.5291159000398,17.5570232820473,1
"arg",2013,0,0,14,13946.09508,42582455,NA,9.54295482548323,17.5669528719442,1
"arg",2014,0,0,14,13456.13192,43024071,NA,9.50719018596967,17.5772703077311,1
"arm",1990,0,0,NA,1644.022145,3552128,NA,7.40490104572005,15.083057418481,0
"arm",1991,0,0,NA,1426.827914,3613977,NA,7.2632090173528,15.1003193859746,0
"arm",1992,4,6,NA,840.2052592,3571861,NA,6.73364621817772,15.0885973064476,0
"arm",1993,4,6,NA,792.5678592,3453332,NA,6.67527812883646,15.054850120027,0
"arm",1994,4,3,NA,857.3944748,3364610,NA,6.75389811000969,15.0288226153843,0
"arm",1995,4,6,NA,932.3578295,3307581,NA,6.83771667823231,15.0117276644673,0
"arm",1996,0,0,NA,995.7282753,3278735,NA,6.9034744043997,15.0029682352385,0
"arm",1997,0,0,NA,1039.079824,3246289,NA,6.94609081586709,14.9930230557491,0
"arm",1998,4,1,NA,1128.098888,3208401,NA,7.02828909488217,14.9812832401567,0
"arm",1999,4,1,NA,1180.45342,3167286,NA,7.07365389789025,14.968385627727,0
"arm",2000,2.5,0,NA,1229.215104,3221100,NA,7.11413111784761,14.9852334740903,0
"arm",2001,2.5,0,NA,1351.120727,3211800,NA,7.20868969518164,14.9823420856095,0
"arm",2002,0,0,NA,1535.204529,3199800,NA,7.33641889479336,14.9785988658167,0
"arm",2003,0,0,NA,1759.646848,3182500,0.407541632652283,7.47286841335293,14.9731776094137,0
"arm",2004,0,0,NA,1955.222625,3164900,0.460635304450989,7.57825934061654,14.9676320174846,0
"arm",2005,0,0,NA,2240.092732,3146400,0.552007973194122,7.71427254220649,14.9617695000997,0
"arm",2006,4,0,NA,2551.435464,3127100,0.43497097492218,7.84441140682729,14.9556166154617,0
"arm",2007,0,0,NA,2919.373494,3107400,0.571336567401886,7.9791243153924,14.94929692164,0
"arm",2008,0,0,NA,3141.331935,3087100,0.614448249340057,8.05240217208309,14.9427426968696,0
"arm",2009,0,0,NA,2716.974363,3066000,0.540306329727173,7.90727417360708,14.9358843384139,0
"arm",2010,0,0,NA,2796.081434,3044800,0.695360541343689,7.9359742281084,14.928945775524,0
"arm",2011,0,0,NA,2943.836871,3027900,0.47765126824379,7.98746906764778,14.9233798678951,0
"arm",2012,0,0,NA,3159.758608,3024100,0.501215040683746,8.05825091378968,14.9221240845179,0
"arm",2013,0,0,NA,3266.29883,3022000,0.481752127408981,8.09141276658913,14.9214294218148,0
"arm",2014,0,0,NA,3393.092523,3013800,0.465203851461411,8.12949703320113,14.9187122989662,0
"atg",1990,0,0,NA,13166.52412,63066,NA,9.48543283583338,11.0519370760514,0
"atg",1991,0,0,NA,13385.01144,63387,NA,9.50189081064217,11.0570140720816,0
"atg",1992,0,0,NA,13326.27288,64404,NA,9.49749277017532,11.0729310219648,0
"atg",1993,0,0,NA,13776.82641,65587,NA,9.53074321397974,11.0911327845621,0
"atg",1994,0,0,NA,14420.4694,66843,NA,9.57640396232023,11.1101018650055,0
"atg",1995,0,0,NA,13519.52877,68189,NA,9.51189049469959,11.1300385405003,0
"atg",1996,0,0,NA,14117.86791,69612,NA,9.55519650177055,11.1506922452541,0
"atg",1997,0,0,NA,14588.30798,71053,NA,9.58797566357849,11.1711813564199,0
"atg",1998,0,0,NA,14991.78026,72412,NA,9.61525734722031,11.1901273104958,0
"atg",1999,0,0,NA,15282.9734,73666,NA,9.63449463803035,11.2072966420171,0
"atg",2000,0,0,NA,15961.09184,74912,NA,9.67790927969144,11.2240693702906,0
"atg",2001,0,0,NA,15003.43892,76069,NA,9.61603471514132,11.2393961021182,0
"atg",2002,0,0,NA,14968.0703,77032,NA,9.61367456462916,11.2519761989201,0
"atg",2003,0,0,NA,15703.93471,77884,NA,9.66166657840817,11.2629758192355,0
"atg",2004,0,0,NA,16433.41305,78719,NA,9.70707192226368,11.2736398283934,0
"atg",2005,0,0,NA,17301.21343,79611,NA,9.75853191848857,11.2849075532398,0
"atg",2006,0,0,NA,19259.64865,80604,NA,9.86576744271428,11.2973035550549,0
"atg",2007,0,0,NA,20770.26897,81704,NA,9.94127786671409,11.3108582392579,0
"atg",2008,0,0,NA,20464.78631,82912,NA,9.92646094714221,11.3255350833618,0
"atg",2009,0,0,NA,17746.70086,84173,NA,9.78395491058589,11.3406294837232,0
"atg",2010,0,0,NA,16135.39738,85320,NA,9.68877073263026,11.3541641725853,0
"atg",2011,0,0,NA,15633.90911,86332,NA,9.65719749515202,11.3659556078789,0
"atg",2012,0,0,NA,15989.39002,87260,NA,9.67968065750812,11.3766474466776,0
"atg",2013,0,0,NA,15748.1952,88064,NA,9.6644810472116,11.385819101853,0
"atg",2014,0,0,NA,15967.285,88765,NA,9.67829722049462,11.3937477071409,0
"aus",1990,4,0,15.95,36975.4199,17065128,NA,10.5180086438364,16.6525476410273,1
"aus",1991,4,0,15.95,36366.69624,17284036,NA,10.5014086963516,16.665293858883,1
"aus",1992,0,0,15.95,36117.54465,17478635,NA,10.4945340276456,16.6764898358977,1
"aus",1993,0,0,15.95,37246.00443,17634808,NA,10.5252999544304,16.6853852341533,1
"aus",1994,3,0,15.95,38356.7692,17805468,NA,10.5546863023013,16.6950161591001,1
"aus",1995,0,0,14.95,39407.56475,18004882,NA,10.5817130755876,16.7061535013086,1
"aus",1996,0,0,14.95,40437.09419,18224767,NA,10.607502815706,16.7182920511408,1
"aus",1997,0,0,14.95,41569.16537,18423037,NA,10.6351139543449,16.7291124503367,1
"aus",1998,0,0,14.95,43081.72017,18607584,NA,10.6708540601389,16.7390797975148,1
"aus",1999,3,0,14.95,44755.65997,18812264,0.314133793115616,10.7089731954816,16.7500195555442,1
"aus",2000,0,0,14.95,45979.07657,19028802,0.309872180223465,10.7359417148184,16.761464284059,1
"aus",2001,3.33333333333333,0,14.95,46314.62353,19274701,0.417205154895782,10.743213033187,16.7743039649717,1
"aus",2002,0,0,14.95,47599.40793,19495210,0.43839567899704,10.7705756016968,16.7856793523336,1
"aus",2003,5,0,14.95,48509.66322,19720737,0.411244928836823,10.7895182987291,16.7971812796656,1
"aus",2004,0,0,14.95,50018.59045,19932722,0.386468708515167,10.8201500243064,16.8078732608861,1
"aus",2005,0,0,14.95,50972.64052,20176844,0.394715160131454,10.8390443073679,16.8200461681914,1
"aus",2006,0,0,14.95,51682.89252,20450966,0.390685141086578,10.8528821067045,16.8335406765013,1
"aus",2007,0,0,14.95,52671.32585,20827622,0.398850291967392,10.8718264849345,16.8517906444542,1
"aus",2008,0,0,14.95,53497.27536,21249199,0.41650977730751,10.8873860037368,16.8718297585066,1
"aus",2009,0,0,14.95,53430.52748,21691653,0.457200914621353,10.8861375372594,16.8924380901343,1
"aus",2010,0,0,14.95,53768.34973,22031750,0.488627344369888,10.8924402780551,16.9079951527547,1
"aus",2011,0,0,14.95,54296.23213,22340024,0.461066514253616,10.9022101136434,16.9218904259109,1
"aus",2012,0,0,14.95,55465.44629,22733465,0.452462613582611,10.9235155164759,16.9393486259177,1
"aus",2013,0,0,14.95,55966.15093,23128129,0.429171472787857,10.9325023392866,16.9565601403176,1
"aus",2014,0,0,14.95,56571.80625,23475686,0.412812292575836,10.9432660172954,16.9714758052088,1
"aut",1990,0,0,15,31167.1858,7677850,NA,10.3471210831544,15.8538501180145,1
"aut",1991,3,0,15,31919.55735,7754891,NA,10.3709741839864,15.8638342990459,1
"aut",1992,0,0,15,32231.12161,7840709,NA,10.3806877743901,15.8748398219112,1
"aut",1993,0,0,15,32134.82991,7905633,NA,10.3776957648086,15.8830861013211,1
"aut",1994,0,0,15,32780.34194,7936118,NA,10.397584283604,15.8869347967879,1
"aut",1995,0,0,15,33603.42783,7948278,0.625694334506989,10.4223833594977,15.8884658593949,1
"aut",1996,0,0,15,34301.65622,7959017,0.609461426734924,10.4429489182857,15.8898160577324,1
"aut",1997,0,0,14,34998.03212,7968041,0.668684661388397,10.463047113748,15.8909492238157,1
"aut",1998,0,0,14,36180.74906,7976789,0.676963865756989,10.4962824624387,15.8920465074967,1
"aut",1999,0,0,14,37468.86989,7992324,0.695676743984222,10.5312657309379,15.8939921390293,1
"aut",2000,1,0,14,38571.08588,8011566,0.707438468933105,10.5602582042931,15.8963968055538,1
"aut",2001,0,0,14,38929.7538,8042293,0.691452980041504,10.5695141164129,15.9002247994986,1
"aut",2002,0,0,14,39313.72251,8081957,0.696673512458801,10.579328910193,15.9051446041412,1
"aut",2003,0,0,14,39569.28856,8121423,0.683623135089874,10.5858085549406,15.9100159430894,1
"aut",2004,0,0,14,40333.33072,8171966,0.685672402381897,10.6049334711174,15.9162200743628,1
"aut",2005,0,0,14,40989.01318,8227829,0.683019161224365,10.6210593385562,15.9230327468458,1
"aut",2006,0,0,14,42120.1557,8268641,0.692510426044464,10.6482816628223,15.9279807245968,1
"aut",2007,0,0,14,43568.83022,8295487,0.691056132316589,10.682097270461,15.9312221899496,1
"aut",2008,0,0,14,44063.8642,8321496,0.706622838973999,10.6933953196427,15.9343526043262,1
"aut",2009,0,0,14,42372.47583,8343323,0.712191820144653,10.6542542754749,15.9369721362253,1
"aut",2010,0,0,14,43035.40735,8363404,0.71020370721817,10.6697784825901,15.9393760792203,1
"aut",2011,0,0,14,44146.19568,8391643,0.702409446239471,10.695262034256,15.9427468876386,1
"aut",2012,0,0,14,44221.45995,8429991,0.697320342063904,10.6969654694702,15.9473062623618,1
"aut",2013,0,0,14,43851.36755,8479823,0.698079347610474,10.6885611843152,15.9532001349087,1
"aut",2014,0,0,14,43838.83459,8546356,0.690730452537537,10.6882753380113,15.961015551234,1
"aze",1990,0,0,NA,2866.410607,7175200,NA,7.96081586644441,15.7861411937859,0
"aze",1991,0,0,NA,2808.727444,7271300,NA,7.94048679284869,15.7994456505802,0
"aze",1992,4,6,NA,2141.340038,7382050,NA,7.66918709802457,15.8145619357813,0
"aze",1993,4,6,NA,1621.918094,7494800,NA,7.39136473648296,15.8297200047065,0
"aze",1994,4,6,NA,1284.955551,7596550,NA,7.15847940606957,15.8432047548228,0
"aze",1995,4,6,NA,1120.308678,7684850,NA,7.0213595316741,15.8547614162217,0
"aze",1996,3,0,NA,1123.447938,7763000,NA,7.02415775143287,15.8648794153878,0
"aze",1997,0,0,NA,1177.19686,7838250,NA,7.07089134900952,15.8745261531249,0
"aze",1998,4,1,NA,1282.684137,7913000,NA,7.15671014334698,15.8840175345913,0
"aze",1999,4,0.5,NA,1365.565851,7982750,NA,7.21932416457705,15.8927935215899,0
"aze",2000,1,0,NA,1504.731067,8048600,NA,7.31636946819222,15.9010087212266,0
"aze",2001,2,0,NA,1640.936645,8111200,NA,7.40302248278843,15.9087563806205,0
"aze",2002,2,0,NA,1782.473192,8171950,NA,7.48575711262416,15.9162181164477,0
"aze",2003,3,0,NA,1949.606084,8234100,NA,7.57538262294626,15.9237946260038,0
"aze",2004,0,0,NA,2111.453383,8306500,NA,7.65513179646038,15.9325488988087,0
"aze",2005,0,0,NA,2674.368856,8391850,NA,7.89146868980925,15.9427715547327,0
"aze",2006,0,0,NA,3556.832129,8484550,NA,8.17662557628879,15.9537574204768,0
"aze",2007,0,0,NA,4412.203261,8581300,NA,8.39212944934847,15.9650959751384,0
"aze",2008,0,0,NA,4778.124527,8763400,0.709623157978058,8.47180339012462,15.9860945154643,0
"aze",2009,0,0,NA,5118.433955,8947243,0.741774380207062,8.54060380308228,16.0068559981028,0
"aze",2010,0,0,NA,5300.110487,9054332,0.781971991062164,8.5754829459267,16.0187538751814,0
"aze",2011,4,0,NA,5149.206659,9173082,0.792447030544281,8.54659793499524,16.0317838837302,0
"aze",2012,0,0,NA,5193.175011,9295784,0.847870171070099,8.55510054460515,16.0450715220035,0
"aze",2013,0,0,NA,5425.995598,9416801,0.869350731372833,8.59895668193952,16.0580059922736,0
"aze",2014,0,0,NA,5508.602656,9535079,0.793918907642365,8.61406626853277,16.0704880822471,0
"bdi",1990,0,0,NA,373.2452417,5587052,NA,5.92223568804601,15.5359623357185,0
"bdi",1991,0,0,NA,383.8703586,5703857,NA,5.95030488777288,15.5566531706358,0
"bdi",1992,0,0,NA,377.5183197,5858407,NA,5.93361909651821,15.5833882815938,0
"bdi",1993,0,0,NA,365.2820123,5676843,NA,5.90066969169097,15.5519058263186,0
"bdi",1994,0,0,NA,349.0162492,5713854,NA,5.8551184804309,15.5584043101689,0
"bdi",1995,1,0,NA,302.7018445,6066316,NA,5.71274830950101,15.6182620595105,0
"bdi",1996,0,0,NA,278.2934799,6070506,NA,5.62867623994263,15.6189525203521,0
"bdi",1997,0,0,NA,273.8895483,6070042,NA,5.61272491672388,15.6188760822869,0
"bdi",1998,0,0,NA,281.4708927,6187108,NA,5.64002904152304,15.6379783303168,0
"bdi",1999,0,0,NA,272.0308648,6337155,NA,5.60591553338778,15.66194048753,0
"bdi",2000,0,0,NA,264.1544072,6470194,NA,5.57653380793073,15.6827166505716,0
"bdi",2001,0,0,NA,262.9138858,6634365,NA,5.57182654814247,15.7077735165716,0
"bdi",2002,1,0,NA,266.9681416,6824132,NA,5.58712933143088,15.7359757114601,0
"bdi",2003,0,0,NA,255.5008234,7043154,NA,5.54322563233915,15.7675666391707,0
"bdi",2004,1.5,0,NA,258.0500091,7310656,NA,5.55315339985922,15.8048435677816,0
"bdi",2005,0,0,NA,250.8789335,7587299,NA,5.52497048611666,15.84198622306,0
"bdi",2006,1,0,NA,255.1055823,7865547,NA,5.5416775076994,15.8780026406893,0
"bdi",2007,4,0,NA,254.3117255,8161874,NA,5.53856078029156,15.9149843574359,0
"bdi",2008,4,0,NA,256.0124616,8505637,NA,5.54522612141982,15.9562396781268,0
"bdi",2009,0,0,NA,252.5820199,8947646,NA,5.53173602725628,16.0069010388963,0
"bdi",2010,0,0,NA,253.3085777,9376444,NA,5.53460842023213,16.0537111446265,0
"bdi",2011,0,0,NA,254.2421106,9717978,NA,5.53828700435873,16.0894881301051,0
"bdi",2012,0,0,NA,256.1803939,10071028,NA,5.54588185999256,16.1251733448866,0
"bdi",2013,0,0,NA,259.3111172,10439341,NA,5.55802856551681,16.1610920158211,0
"bdi",2014,0,0,NA,261.2967218,10799785,NA,5.56565662671499,16.1950367844889,0
"bel",1990,3,0,21.19,29609.62075,9967379,NA,10.2958546128407,16.1148282187107,1
"bel",1991,3,0,21.19,30040.55084,10004486,NA,10.3103034425941,16.1185441503674,1
"bel",1992,4,0,21.19,30376.87453,10045158,NA,10.3214368916605,16.122601285326,1
"bel",1993,2.5,0,21.19,29967.39442,10084475,NA,10.307865216925,16.1265076705043,1
"bel",1994,4,0,21.19,30839.24143,10115603,NA,10.3365432304227,16.1295896412411,1
"bel",1995,4,0,22.07,31508.62266,10136811,0.63645476102829,10.3580165225932,16.1316840096213,1
"bel",1996,4,0,22.07,31862.66939,10156637,0.620096564292908,10.3691903649511,16.1336379413837,1
"bel",1997,0,0,22.07,32991.50101,10181245,0.618710339069366,10.4040052621267,16.1360578602335,1
"bel",1998,4,0,22.07,33566.98759,10203008,0.611812949180603,10.4212983507674,16.1381931367402,1
"bel",1999,2.5,0,22.07,34676.60516,10226419,0.607432961463928,10.4538205356761,16.1404850277705,1
"bel",2000,1.5,0,22.07,35878.31536,10251250,0.625140011310577,10.487888363008,16.1429102073328,1
"bel",2001,0,0,22.07,36148.28809,10286570,0.611709177494049,10.4953848707256,16.146349718909,1
"bel",2002,0,0,22.97,36600.86259,10332785,0.562119841575623,10.5078270871445,16.1508324078572,1
"bel",2003,0,0,22.97,36826.26993,10376133,0.559064507484436,10.5139667262759,16.1550188229379,1
"bel",2004,0,0,22.97,37976.6973,10421137,0.560518383979797,10.5447280216594,16.1593467054192,1
"bel",2005,0,0,22.97,38645.26052,10478617,0.556050896644592,10.5621794208819,16.1648472625001,1
"bel",2006,0,0,22.97,39371.08583,10547958,0.548469305038452,10.5807869636946,16.1714428446499,1
"bel",2007,0,0,22.97,40520.08432,10625700,0.53581303358078,10.6095530393081,16.1787861529575,1
"bel",2008,0,0,22.97,40380.9075,10709973,0.558125436306,10.6061123656113,16.1866859214124,1
"bel",2009,0,0,22.97,39293.63755,10796493,0.569720149040222,10.578817890349,16.1947319171385,1
"bel",2010,0,0,22.97,39991.56462,10895586,0.561706483364105,10.5964238263568,16.2038683110549,1
"bel",2011,4,0,22.97,40236.95963,11038264,0.557586669921875,10.6025412460046,16.2168783400719,1
"bel",2012,3,0,22.97,40074.4928,11106932,0.56050580739975,10.5984953211282,16.2230799758653,1
"bel",2013,0,0,22.97,40007.89979,11159407,0.549840331077576,10.5968322083466,16.2277933773049,1
"bel",2014,0,0,22.97,40533.9135,11209057,0.555878818035126,10.609894273066,16.2322326701897,1
"ben",1990,0,0,NA,749.4596666,5281479,NA,6.61935250235215,15.4797167300943,0
"ben",1991,0,0,NA,757.4031451,5446932,NA,6.62989566795445,15.5105630723518,0
"ben",1992,0,0,NA,756.0808882,5617844,NA,6.62814836542952,15.5414585183719,0
"ben",1993,0,0,NA,765.4799144,5872706,NA,6.6405029762166,15.5858260736569,0
"ben",1994,0,0,NA,752.2775087,6096506,NA,6.62310528340252,15.6232263781532,0
"ben",1995,0,0,NA,781.0647885,6226773,NA,6.66065810222491,15.6443687790388,0
"ben",1996,0,0,NA,793.7950527,6391858,NA,6.67682530790324,15.6705355509124,0
"ben",1997,0,0,NA,814.9013954,6583365,NA,6.70306711868205,15.7000565707583,0
"ben",1998,0,0,NA,821.4599714,6789489,NA,6.71108321005766,15.7308862389709,0
"ben",1999,0,0,NA,838.976787,7002818,NA,6.73218303862319,15.761823197438,0
"ben",2000,1,0,NA,861.213292,7221619,NA,6.75834219964885,15.7925897239585,0
"ben",2001,0,0,NA,879.8544638,7445596,NA,6.77975651174968,15.8231332746235,0
"ben",2002,0,0,NA,893.137101,7675426,NA,6.79474009764763,15.8535343547832,0
"ben",2003,0,0,NA,896.1467632,7913070,NA,6.79810419777575,15.8840263807547,0
"ben",2004,0,0,NA,907.6244312,8159094,NA,6.81083067100968,15.9146436913643,0
"ben",2005,0,0,NA,893.9153687,8426144,NA,6.79561110480875,15.9468498113347,0
"ben",2006,0,0,NA,900.6205358,8693242,NA,6.80308400996149,15.9780565001645,0
"ben",2007,0,0,NA,926.7401138,8953969,NA,6.83167317437211,16.0076074556372,0
"ben",2008,0,0,NA,943.2033803,9228466,NA,6.84928193308018,16.0378033954837,0
"ben",2009,0,0,NA,936.5656511,9509423,NA,6.84221962204319,16.0677937597051,0
"ben",2010,0,0,NA,928.2466553,9797484,NA,6.83329748981881,16.0976361759849,0
"ben",2011,0,0,NA,927.7164128,10093623,NA,6.83272609642899,16.1274143962647,0
"ben",2012,0,0,NA,943.9187715,10397657,NA,6.8500401153034,16.1570910502688,0
"ben",2013,0,0,NA,982.3992063,10708834,NA,6.88999774947317,16.1865795662824,0
"ben",2014,0,0,NA,1014.433006,11030004,NA,6.9220851206142,16.2161297538769,0
"bfa",1990,0,0,NA,332.1532767,9159356,NA,5.80559653918377,16.0302864285019,0
"bfa",1991,0,0,NA,353.2067208,9394632,NA,5.86705349686134,16.0556490202914,0
"bfa",1992,0,0,NA,345.4018168,9629275,NA,5.84470842568716,16.0803184953743,0
"bfa",1993,0,0,NA,348.581211,9871713,NA,5.8538712331824,16.1051839525815,0
"bfa",1994,0,0,NA,344.3711841,10123798,NA,5.84172009919243,16.1303994478602,0
"bfa",1995,0,0,NA,354.8411885,10386722,NA,5.87167033304369,16.1560388176273,0
"bfa",1996,0,0,NA,383.973583,10655942,NA,5.95057375595046,16.1816282288046,0
"bfa",1997,0,0,NA,397.8389553,10934223,NA,5.98604728847301,16.207408153327,0
"bfa",1998,0,0,NA,415.2735135,11240664,NA,6.02893737181502,16.2350484754181,0
"bfa",1999,0,0,NA,433.1047276,11574928,NA,6.07097956388486,16.2643519376149,0
"bfa",2000,0,0,NA,428.3097966,11925546,NA,6.05984675757944,16.294193379854,0
"bfa",2001,0,0,NA,442.9141229,12295001,NA,6.09337589775425,16.3247033149663,0
"bfa",2002,0,0,NA,448.1288563,12680897,NA,6.10508081672829,16.3556072457962,0
"bfa",2003,0,0,NA,468.2630478,13082532,NA,6.14903020596534,16.3867884632412,0
"bfa",2004,0,0,NA,474.0864123,13500533,NA,6.16138960951002,16.4182397241108,0
"bfa",2005,0,0,NA,499.1927976,13932123,NA,6.21299238906652,16.4497077390251,0
"bfa",2006,0,0,NA,514.1131318,14373707,NA,6.24244334201475,16.4809111927761,0
"bfa",2007,0,0,NA,519.2610122,14816307,NA,6.25240667042734,16.5112389564958,0
"bfa",2008,0,0,NA,533.4712999,15258093,NA,6.27940527341847,16.5406206087769,0
"bfa",2009,0,0,NA,533.4700848,15710066,NA,6.27940299569259,16.5698122113687,0
"bfa",2010,0,0,NA,561.8472213,16176498,NA,6.33122996471563,16.5990700061186,0
"bfa",2011,0,0,NA,581.6036587,16661908,NA,6.36578921694918,16.6286357139557,0
"bfa",2012,0,0,NA,600.7313437,17172287,NA,6.3981478191198,16.6588074214411,0
"bfa",2013,0,0,NA,616.7413312,17695409,NA,6.42444969969658,16.6888157853686,0
"bfa",2014,0,0,NA,624.5768852,18229461,NA,6.43707443679948,16.7185495795694,0
"bgd",1990,3,0,13.72,473.444821,111633717,NA,6.16003537151658,18.5307336859372,0
"bgd",1991,3,0,13.72,480.673359,113787109,NA,6.17518795210344,18.54983979556,0
"bgd",1992,0,0,5.39,497.3711737,115952192,NA,6.20933657572931,18.5686885261874,0
"bgd",1993,0,0,5.36,511.1935094,118132360,NA,6.23674820619086,18.5873162487155,0
"bgd",1994,0,0,5.66,521.3231447,120343179,NA,6.25637008883185,18.6058580442266,0
"bgd",1995,4,0,5.66,537.9319466,122600370,NA,6.28773205885228,18.6244405994064,0
"bgd",1996,1,0,5.66,552.0771071,124862179,NA,6.31368772329717,18.6427211189913,0
"bgd",1997,0,0,5.66,566.2711408,127198069,NA,6.33907301084646,18.6612560279375,0
"bgd",1998,0,0,5.66,584.4481752,129622332,NA,6.37066811179722,18.6801356418528,0
"bgd",1999,0,0,5.75,600.2323232,132108065,NA,6.39731678560484,18.6991308198621,0
"bgd",2000,0,0,5.75,620.5604728,134544304,NA,6.43062305807481,18.7174041005362,0
"bgd",2001,1,0,5.78,641.2889229,136805810,NA,6.46348009312243,18.7340730330111,0
"bgd",2002,4,0.5,5.8,655.6721394,138933658,NA,6.48566087650869,18.7495070965848,0
"bgd",2003,4,1,5.8,676.826252,140970351,NA,6.51741459595584,18.7640601496355,0
"bgd",2004,4,1,5.8,702.6563571,142902856,NA,6.55486794882668,18.7776756287046,0
"bgd",2005,4,1,5.8,739.2037184,144715786,NA,6.60557355061785,18.79028228033,0
"bgd",2006,4,1,5.8,779.4195704,146405973,NA,6.65854950216083,18.8018939578395,0
"bgd",2007,4,1,5.8,825.50823,147989278,NA,6.71599923302581,18.8126503831581,0
"bgd",2008,3.5,0.25,5.8,866.4581576,149474264,NA,6.76441381901106,18.8226347888188,0
"bgd",2009,3.33333333333333,0.333333333333333,15,901.7296263,150873714,NA,6.8043147260158,18.8319537137334,0
"bgd",2010,4,1,15,943.6642286,152201981,NA,6.84977041283042,18.8407190190759,0
"bgd",2011,1,0,14.99,995.5799472,153591076,NA,6.90332542886834,18.8498042780317,0
"bgd",2012,1,0,14.99,1050.391404,155070101,NA,6.95691813940598,18.8593878371589,0
"bgd",2013,1,0,14.98,1103.156959,156532141,NA,7.00593131103345,18.8687719206601,0
"bgd",2014,4,1,14.98,1159.407535,157964929,NA,7.05566440793575,18.8778835979982,0
"bgr",1990,0,0,NA,4425.499683,8718289,0.0399766005575657,8.39513847377861,15.980933561036,0
"bgr",1991,0,0,1,4092.079489,8632367,0.221438452601433,8.31680855234717,15.971029301235,0
"bgr",1992,0,0,1,3835.454386,8540164,0.416548281908035,8.25204319074618,15.9602907693274,0
"bgr",1993,0,0,1,3808.943205,8472313,0.451505422592163,8.24510705562971,15.9523141108123,0
"bgr",1994,0,0,1,3891.382404,8443591,0.479395776987076,8.26651974726111,15.9489182500174,0
"bgr",1995,0,0,1,4021.995239,8406067,NA,8.29953338659246,15.9444642650127,0
"bgr",1996,1,0,1,4253.234639,8362826,NA,8.35543506396459,15.9393069662163,0
"bgr",1997,0,0,1,3675.180807,8312068,NA,8.20935760962037,15.933218992671,0
"bgr",1998,0,0,1,3839.976816,8256786,NA,8.25322160806355,15.9265459656603,0
"bgr",1999,0,0,1,3537.345444,8210624,NA,8.17113185025497,15.9209394834125,0
"bgr",2000,1,0,1,3717.928899,8170172,NA,8.22092204464506,15.9160005192462,0
"bgr",2001,0,0,1,3937.701609,8009142,NA,8.27835248410881,15.8960941972023,0
"bgr",2002,0,0,1,4260.404775,7837161,NA,8.35711945235516,15.8743872093993,0
"bgr",2003,0,0,1,4519.184392,7775327,NA,8.41608681229647,15.866466073023,0
"bgr",2004,0,0,1,4849.871413,7716860,NA,8.48670747079655,15.8589181035102,0
"bgr",2005,0,0,1,5231.338119,7658972,NA,8.5624223788271,15.8513883290553,0
"bgr",2006,0,0,1,5629.80128,7601022,NA,8.63582942388557,15.8437932699,0
"bgr",2007,0,0,1,6048.742318,7545338,NA,8.70760564809226,15.8364404470601,0
"bgr",2008,4,0,1,6464.72198,7492561,NA,8.77411528641429,15.8294212196146,0
"bgr",2009,0,0,2,6288.725432,7444443,NA,8.74651369513918,15.8229784059892,0
"bgr",2010,0,0,2,6428.717426,7395599,NA,8.76853033015037,15.8163956515228,0
"bgr",2011,4,0,2,6605.308517,7348328,NA,8.79562892547949,15.8099833623176,0
"bgr",2012,0,0,2,6693.427733,7305888,NA,8.80888138857396,15.804191156354,0
"bgr",2013,0,0,2,6792.7355,7160005,NA,8.82360901129206,15.7840212372606,0
"bgr",2014,0,0,2,6941.018539,7073572,NA,8.8452038062768,15.7718761436658,0
"bhr",1990,0,0,NA,18345.838,514797,NA,9.81715801576789,13.1515279271813,0
"bhr",1991,4,0,NA,20882.50586,503052,NA,9.94666704724776,13.1284488234602,0
"bhr",1992,0,0,NA,21701.22203,516458,NA,9.98512385268948,13.1547492476817,0
"bhr",1993,0,0,NA,23858.19312,530225,NA,10.0798829643686,13.1810567237435,0
"bhr",1994,3,0,NA,23180.33226,544366,NA,10.0510594506996,13.2073770937312,0
"bhr",1995,0,0,NA,23465.71292,558879,NA,10.0632956100385,13.2336882707462,0
"bhr",1996,0,0,NA,23795.20925,573792,NA,10.0772395473808,13.2600222402921,0
"bhr",1997,0,0,NA,23893.13357,589115,NA,10.0813463983152,13.2863766897556,0
"bhr",1998,0,0,NA,24386.59165,604842,NA,10.1017887376975,13.3127225458808,0
"bhr",1999,0,0,NA,24773.84641,620989,NA,10.1175437954501,13.3390686473932,0
"bhr",2000,0,0,NA,25407.96941,637582,NA,10.1428181600946,13.3654381751939,0
