"ccode","year","RAI","SelfR","SharedR","SE_GE","STR_GTR","NT_SE","NT_SR","HL","F","R","LD","G","P","D","B","Fed","logG","logP"
"fra",2012,21.14,21.13,0.01,NA,NA,NA,NA,0,0,0,0.82,36161.29183,65657659,73.21,NA,NA,10.4957445392551,17.9999648160363
"fra",2013,21.14,21.13,0.01,NA,NA,NA,NA,0,0,0,0.822,36256.08668,65997932,75.96,NA,NA,10.4983625546016,18.0051339661665
"fra",2014,21.27,21.26,0.01,NA,NA,NA,NA,3,0,1,0.821,36444.39491,66312067,77.38,NA,NA,10.5035429508523,18.0098824446282
"gbr",1990,6.32,6.19,0.13,NA,0.0658285766839981,NA,NA,5,1,0,0.742,30071.20856,57247586,27.22,1,0,10.311323466728,17.8628960335707
"gbr",1991,6.32,6.19,0.13,NA,0.0473764538764954,NA,NA,4.5,0.5,0,0.742,29590.90541,57424897,27.51,1,0,10.2952223434391,17.8659885128939
"gbr",1992,6.32,6.19,0.13,NA,0.0519604980945587,NA,NA,4,0,0.5,0.742,29893.07768,57580402,32.13,1,0,10.3053822168558,17.8686928247148
"gbr",1993,6.32,6.19,0.13,NA,0.0528642050921917,NA,NA,3.5,0,0.5,0.747,30862.41181,57718614,36.74,1,0,10.3372942761362,17.8710902791076
"gbr",1994,7.16,7.02,0.13,NA,0.049244049936533,NA,NA,3.66666666666667,0,0.666666666666667,0.751,32308.79527,57865745,39.45,1,0,10.3830947715248,17.8736361439762
"gbr",1995,7.14,7,0.13,0.259824335575104,0.0450632870197296,0.683439493179321,2.7602219581604,4,0,1,0.751,33362.01613,58019030,42.43,1,0,10.4151732901981,17.8762816181448
"gbr",1996,5.96,5.82,0.13,0.260649085044861,0.0458770431578159,0.69111293554306,2.64132642745972,4,0,0.666666666666667,0.751,34147.34591,58166950,42.62,1,0,10.4384401433843,17.878827881987
"gbr",1997,5.53,5.4,0.13,0.262405395507813,0.0462617911398411,0.668720841407776,2.49871635437012,5,2,1,0.746,35721.61059,58316954,42.35,1,0,10.4835111232797,17.8814034152198
"gbr",1998,5.01,4.88,0.13,0.263335883617401,0.0462023802101612,0.644669651985168,2.27649402618408,4.5,1,1,0.749,36773.92878,58487141,40.27,1,0,10.5125444160175,17.8843174760741
"gbr",1999,10.52,9.66,0.86,0.269163548946381,0.0469161607325077,0.653282165527344,2.29362320899963,3.25,0.5,0.75,0.77,37730.71556,58682466,38.93,1,0,10.5382297780581,17.8876515348959
"gbr",2000,11.61,10.5,1.11,0.283227384090424,0.0473722442984581,0.653721332550049,2.3390040397644,2.25,0.5,0.25,0.785,39297.13663,58892514,37.33,1,0,10.5789069359155,17.8912245437701
"gbr",2001,11.61,10.5,1.11,0.280230402946472,0.0500509925186634,0.648381769657135,2.26961660385132,4.5,1,1,0.792,40082.13594,59119673,34.61,1,0,10.598686026255,17.8950743034658
"gbr",2002,11.61,10.5,1.11,0.281558185815811,0.0534575693309307,0.666204214096069,2.36380839347839,3.5,1,1,0.793,40594.93293,59370479,35,1,0,10.6113985331213,17.8993076742621
"gbr",2003,11.11,10.18,0.92,0.28289258480072,0.0571357682347298,0.686273515224457,2.46695494651794,4.5,1,0.5,0.793,41706.83039,59647577,36.18,1,0,10.6384201926948,17.9039640853982
"gbr",2004,11.11,10.18,0.92,0.279207050800323,0.057096429169178,0.667742788791656,2.45868396759033,0,0,0,0.793,42434.8209,59987905,39.05,1,0,10.6557245518222,17.9096535165324
"gbr",2005,11.11,10.18,0.92,0.276059806346893,0.0564703829586506,0.664112746715546,2.44841694831848,0,0,0,0.8,43320.56287,60401206,40.16,1,0,10.6763826943361,17.9165196295931
"gbr",2006,11.11,10.18,0.92,0.281949430704117,0.0560145564377308,0.678873300552368,2.39499688148499,0,0,0,0.807,43944.99858,60846820,41.12,1,0,10.6906940986856,17.9238701163773
"gbr",2007,11.61,10.5,1.11,0.279971361160278,0.0557664185762405,0.672479271888733,2.3764910697937,0,0,0,0.807,44882.14131,61322463,42.19,1,0,10.7117952509568,17.9316567775018
"gbr",2008,11.61,10.5,1.11,0.27037987112999,0.0555154494941235,0.6679527759552,2.42200565338135,0,0,0,0.807,44508.28746,61806995,49.95,1,0,10.7034306858709,17.9395271037249
"gbr",2009,11.09,9.98,1.11,0.275032162666321,0.0637233480811119,0.665109992027283,2.5003080368042,0,0,0,0.807,42146.50959,62276270,64.05,1,0,10.6489071507485,17.9470910123209
"gbr",2010,11.09,9.98,1.11,0.268885582685471,0.0605011098086834,0.691518068313599,2.13586115837097,0,0,0,0.802,42762.72084,62766365,74.89,1,0,10.6634219936104,17.9549298987873
"gbr",2011,11.39,10.28,1.11,0.263658314943314,0.0582440234720707,0.685373187065125,2.54131841659546,3.5,0,1,0.801,42791.09343,63258810,80.47,1,0,10.6640852624847,17.9627449644097
"gbr",2012,7.84,6.73,1.11,0.251961380243301,0.0589393116533756,0.668839633464813,2.39342093467712,2,0,1,0.804,43136.70068,63711000,83.53,1,0,10.672129437649,17.9698677900925
"gbr",2013,7.84,6.73,1.11,0.252939015626907,0.0588383227586746,0.679769158363342,2.31983327865601,3,0,1,0.796,43585.19362,64139000,84.41,1,0,10.6824727757898,17.9765631612128
"gbr",2014,8.62,7.51,1.11,0.247172221541405,0.0586970821022987,0.692827999591827,2.29579043388367,3,0,1,0.794,44627.88183,64620000,86.16,1,0,10.7061140958203,17.9840345183606
"grc",1990,2,2,0,NA,NA,NA,NA,3,0,0,0.788,15438.7937,10196792,76.9,NA,NA,9.64463869228826,16.137583718982
"grc",1991,2,2,0,NA,NA,NA,NA,3,0,0,0.788,15727.47354,10319927,78.2,NA,NA,9.66316436903934,16.1495872443493
"grc",1992,2,2,0,NA,NA,NA,NA,4,0,1,0.789,15717.04638,10399061,83.95,NA,NA,9.66250115901681,16.1572260715738
"grc",1993,2,2,0,NA,NA,NA,NA,4,0,1,0.79,15374.86263,10460415,95.07,NA,NA,9.64048915800066,16.1631086907662
"grc",1994,10,10,0,NA,NA,NA,NA,4,0,0.666666666666667,0.792,15604.03399,10512922,100.64,NA,NA,9.65528474891179,16.1681157251449
"grc",1995,10,10,0,NA,NA,NA,NA,4,0,0.666666666666667,0.793,15857.41619,10562153,102.23,NA,NA,9.67139256829781,16.1727876980369
"grc",1996,10,10,0,NA,NA,NA,NA,3.66666666666667,0,1,0.797,16005.95116,10608800,105.66,NA,NA,9.68071587956659,16.1771944033455
"grc",1997,11,11,0,NA,NA,NA,NA,3,0,0.75,0.798,16501.03165,10661259,103.04,NA,NA,9.71117818217654,16.1821270747938
"grc",1998,11,11,0,NA,NA,NA,NA,3.33333333333333,0,1,0.798,16973.82937,10720509,100.71,NA,NA,9.73942798804596,16.187669193823
"grc",1999,11,11,0,NA,NA,NA,NA,2.5,0,0.75,0.798,17358.4347,10761698,100.39,NA,NA,9.76183381709836,16.1915039069392
"grc",2000,11,11,0,NA,NA,NA,NA,2.4,0,0.4,0.798,18002.90646,10805808,102.22,NA,NA,9.79828849384342,16.1955943253216
"grc",2001,11,11,0,NA,NA,NA,NA,3,0,1,0.802,18742.42358,10862132,98.85,NA,NA,9.83854487400463,16.2007931699612
"grc",2002,11,11,0,NA,NA,NA,NA,1.66666666666667,0,0.333333333333333,0.802,19548.36774,10902022,104.54,NA,NA,9.88064707036779,16.2044588345827
"grc",2003,11,11,0,NA,NA,NA,NA,3,0,1,0.802,20632.2557,10928070,102.13,NA,NA,9.93461094085391,16.2068452663359
"grc",2004,11,11,0,NA,NA,NA,NA,3,0,1,0.803,21688.1051,10955141,107.04,NA,NA,9.98451923716455,16.2093194017641
"grc",2005,11,11,0,NA,NA,NA,NA,3,0,1,0.804,21880.52658,10987314,110.6,NA,NA,9.99335232297392,16.2122518925046
"grc",2006,11,11,0,NA,NA,NA,NA,3,0,1,0.803,23220.53244,11020362,105.56,NA,NA,10.0527921852215,16.2152552105143
"grc",2007,11,11,0,NA,NA,NA,NA,3,0,0,0.805,23973.69361,11048473,104.4,NA,NA,10.0847124085903,16.2178027863337
"grc",2008,11,11,0,NA,NA,NA,NA,0,0,0,0.811,23923.88007,11077841,109.77,NA,NA,10.0826324051942,16.2204573647009
"grc",2009,11,11,0,NA,NA,NA,NA,0,0,0,0.812,22878.13466,11107017,127.4,NA,NA,10.0379369150723,16.2230876287144
"grc",2010,11,11,0,NA,NA,NA,NA,1,0,0,0.812,21547.72418,11121341,152.19,NA,NA,9.97802548345862,16.2243764330411
"grc",2011,9,9,0,NA,NA,NA,NA,3.5,0,1,0.814,19448.2558,11104899,180.85,NA,NA,9.87551266893291,16.2228969202671
"grc",2012,9,9,0,NA,NA,NA,NA,2,0,1,0.81,17924.66205,11045011,164.36,NA,NA,9.7939328117336,16.2174893907616
"grc",2013,9,9,0,NA,NA,NA,NA,3,0,1,0.801,17644.87666,10965211,180.49,NA,NA,9.77820074600276,16.210238182695
"grc",2014,9,9,0,NA,NA,NA,NA,3,0,1,0.804,17903.52524,10892413,184.09,NA,NA,9.79275291322068,16.2035770497947
"gtm",1990,1,1,0,NA,NA,NA,NA,0,0,0,0.205,2741.538134,9024773,47.25,0,0,7.9162744046507,16.0154839095123
"gtm",1991,1,1,0,NA,NA,NA,NA,0,0,0,0.208,2765.882135,9272584,34.34,0,0,7.92511489924158,16.0425726473504
"gtm",1992,1,1,0,NA,NA,NA,NA,0,0,0,0.208,2823.67213,9522266,30.06,0,0,7.94579349059807,16.0691434036541
"gtm",1993,1,1,0,NA,NA,NA,NA,3,0,1,0.216,2857.296289,9779761,26.67,0,0,7.95763110318896,16.0958256040846
"gtm",1994,1,1,0,NA,NA,NA,NA,0,0,0,0.229,2894.431168,10043718,23.69,0,0,7.97054388296337,16.1224579224019
"gtm",1995,1,1,0,NA,NA,NA,NA,3,0,1,0.24,2958.348405,10312996,21.01,0,0,7.99238642031042,16.1489154054381
"gtm",1996,1,1,0,NA,NA,NA,NA,0,0,0,0.261,2967.993579,10583526,19.22,0,0,7.99564144087523,16.1748091991936
"gtm",1997,1,1,0,NA,NA,NA,NA,3,0,1,0.282,3019.287233,10857754,18.46,0,0,8.01277606694994,16.2003900370848
"gtm",1998,1,1,0,NA,NA,NA,NA,0,0,0,0.284,3089.975952,11139145,18.96,0,0,8.03591858733724,16.2259760390691
"gtm",1999,1,1,0,NA,NA,NA,NA,0,0,0,0.291,3129.120772,11422965,21.99,0,0,8.04850734055904,16.2511363607177
"gtm",2000,1,1,0,NA,NA,NA,NA,2.5,0,1,0.362,3165.932375,11697592,20.65,0,0,8.06020288045288,16.27489356662
"gtm",2001,1,1,0,NA,NA,NA,NA,1,0,1,0.362,3166.203513,11969422,21.1,0,0,8.06028851917099,16.2978657889832
"gtm",2002,1,1,0,NA,NA,NA,NA,0,0,0,0.362,3213.268374,12246915,18.76,0,0,8.07504388317198,16.3207846265041
"gtm",2003,1,1,0,NA,NA,NA,NA,0,0,0,0.363,3222.154683,12525842,21.32,0,0,8.07780557096444,16.3433044282246
"gtm",2004,1,1,0,NA,NA,NA,NA,0,0,0,0.372,3250.20406,12807402,21.47,0,0,8.08647306104503,16.3655338429997
"gtm",2005,1,1,0,NA,NA,NA,NA,0,0,0,0.373,3284.809716,13087629,20.78,0,0,8.09706400412683,16.3871779908459
"gtm",2006,1,1,0,NA,NA,NA,NA,0,0,0,0.374,3388.150033,13367459,21.11,0,0,8.12803933843962,16.4083338786599
"gtm",2007,1,1,0,NA,NA,NA,NA,0,0,0,0.386,3527.778272,13652040,21,0,0,8.1684235670791,16.4293995189781
"gtm",2008,1,1,0,NA,NA,NA,NA,0,0,0,0.395,3569.928611,13935174,19.82,0,0,8.18030087765498,16.4499267053649
"gtm",2009,1,1,0,NA,NA,NA,NA,0,0,0,0.396,3516.192277,14215611,23.15,0,0,8.16513394360107,16.4698512849082
"gtm",2010,1,1,0,NA,NA,NA,NA,0,0,0,0.397,3546.625816,14500112,24.33,0,0,8.17375195611608,16.4896669314989
"gtm",2011,1,1,0,NA,NA,NA,NA,0,0,0,0.393,3621.374098,14792126,24.04,0,0,8.1946088178785,16.5096055701307
"gtm",2012,1,1,0,NA,NA,NA,NA,0,0,0,0.391,3655.573158,15089647,24.8,0,0,8.20400817466401,16.5295194374949
"gtm",2013,1,1,0,NA,NA,NA,NA,0,0,0,0.41,3717.304626,15387337,25.18,0,0,8.2207541217414,16.5490554564049
"gtm",2014,1,1,0,0.148572638630867,0.0373113229870796,0.706715226173401,2.35766911506653,0,0,0,0.412,3809.615876,15681725,24.79,0,0,8.24528364309057,16.5680065795907
"guy",1990,0,0,0,NA,NA,NA,NA,0,0,0,0.218,2377.217954,749894,305.29,NA,NA,7.77368615604686,13.5276871421907
"guy",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.216,2528.080388,747861,265.26,NA,NA,7.8352155538118,13.5249724108113
"guy",1992,0,0,0,NA,NA,NA,NA,0,0,0,0.256,2716.75893,749911,316.16,NA,NA,7.90719487895329,13.5277098118044
"guy",1993,0,0,0,NA,NA,NA,NA,0,0,0,0.296,2926.936937,752965,280,NA,NA,7.98171174119159,13.5317740249581
"guy",1994,0,0,0,NA,NA,NA,NA,0,0,0,0.298,3164.667779,755822,236.16,NA,NA,8.05980336192824,13.5355611777036
"guy",1995,0,0,0,NA,NA,NA,NA,0,0,0,0.298,3312.649969,758388,210.63,NA,NA,8.10550374293003,13.538950407013
"guy",1996,0,0,0,NA,NA,NA,NA,0,0,0,0.298,3566.134994,760526,146.97,NA,NA,8.17923765356748,13.5417655781313
"guy",1997,0,0,0,NA,NA,NA,NA,0,0,0,0.304,3778.006529,762245,128.3,NA,NA,8.23695177622301,13.5440233053013
"guy",1998,0,0,0,NA,NA,NA,NA,0,0,0,0.336,3708.046371,763586,120.76,NA,NA,8.21826043227098,13.5457810364593
"guy",1999,0,0,0,NA,NA,NA,NA,3,0,0,0.337,3813.330576,764483,107.04,NA,NA,8.2462582531885,13.546955067348
"guy",2000,0,0,0,NA,NA,NA,NA,3,0,0,0.334,3759.607897,764832,110.99,NA,NA,8.23206994823335,13.5474114808482
"guy",2001,0,0,0,NA,NA,NA,NA,0,0,0,0.353,3847.094619,764477,100.63,NA,NA,8.25507349797881,13.5469472188758
"guy",2002,0,0,0,NA,NA,NA,NA,0,0,0,0.362,3894.871074,763652,105.08,NA,NA,8.26741585737191,13.545867466996
"guy",2003,0,0,0,NA,NA,NA,NA,0,0,0,0.372,3873.041237,763101,95.62,NA,NA,8.2617953267599,13.5451456737211
"guy",2004,0,0,0,NA,NA,NA,NA,0,0,0,0.372,3937.114353,762418,91.77,NA,NA,8.27820333624201,13.5442502406972
"guy",2005,0,0,0,NA,NA,NA,NA,0,0,0,0.372,3867.933082,760914,90.74,NA,NA,8.26047555600988,13.5422756212594
"guy",2006,0,0,0,NA,NA,NA,NA,0,0,0,0.369,4076.779817,758966,74.5,NA,NA,8.31306269522891,13.5397122595905
"guy",2007,0,0,0,NA,NA,NA,NA,0,0,0,0.366,4382.104497,756861,46.99,NA,NA,8.38528436674465,13.5369348960086
"guy",2008,0,0,0,NA,NA,NA,NA,0,0,0,0.366,4472.345179,754606,47.6,NA,NA,8.40566819857355,13.5339510377132
"guy",2009,0,0,0,NA,NA,NA,NA,0,0,0,0.369,4649.341448,752094,51.69,NA,NA,8.44448086446574,13.5306165951201
"guy",2010,0,0,0,NA,NA,NA,NA,0,0,0,0.369,4860.09111,749256,52.52,NA,NA,8.4888124636324,13.5268359931549
"guy",2011,0,0,0,NA,NA,NA,NA,0,0,0,0.369,5133.895398,746153,51.19,NA,NA,8.54361998685656,13.5226859519908
"guy",2012,0,0,0,NA,NA,NA,NA,0,0,0,0.369,5403.798994,746288,44.3,NA,NA,8.59485750260741,13.5228668636655
"guy",2013,0,0,0,NA,NA,NA,NA,1,0,0,0.386,5573.342179,750021,41.05,NA,NA,8.62575018511047,13.5278564851205
"guy",2014,0,0,0,NA,NA,NA,NA,0,0,0,0.385,5635.717041,754229,38.28,NA,NA,8.63687966611593,13.5334513144063
"hnd",1990,1,1,0,NA,NA,NA,NA,0,0,0,0.257,457.9810401,4980488,89.24,0,0,6.12682778609573,15.4210384361678
"hnd",1991,1,1,0,NA,NA,NA,NA,4,0,1,0.263,561.1255918,5123792,80.2,0,0,6.3299447517685,15.4494053478883
"hnd",1992,1,1,0,NA,NA,NA,NA,0,0,0,0.267,594.6890012,5271431,78.24,0,0,6.38803858183831,15.4778124206599
"hnd",1993,1,1,0,NA,NA,NA,NA,3,0,1,0.264,656.8698277,5423249,94.33,0,0,6.48748586749936,15.506205640314
"hnd",1994,1,1,0,NA,NA,NA,NA,0,0,0,0.286,823.791676,5579242,89.85,0,0,6.71391767755666,15.5345634828362
"hnd",1995,1,1,0,NA,NA,NA,NA,3,0,1,0.3,998.3565651,5739637,80.96,0,0,6.9061104921616,15.5629065258779
"hnd",1996,1,1,0,NA,NA,NA,NA,0,0,0,0.305,1193.388308,5903954,88.65,0,0,7.08455185782196,15.5911328539042
"hnd",1997,1,1,0,NA,NA,NA,NA,4,0,1,0.307,1420.731096,6071454,70.31,0,0,7.25892687444028,15.6191086730659
"hnd",1998,1,1,0,NA,NA,NA,NA,0,0,0,0.309,1543.757948,6234431,65.76,0,0,7.34197494886506,15.6455978739103
"hnd",1999,1,1,0,NA,NA,NA,NA,4,0,1,0.316,1677.779491,6400463,69.56,0,0,7.4252264665921,15.6718808894632
"hnd",2000,1,1,0,NA,NA,NA,NA,4,0,1,0.326,1789.477985,6577773,62.47,0,0,7.48967922781132,15.6992067961664
"hnd",2001,1,1,0,NA,NA,NA,NA,3,0,1,0.326,1789.18816,6757993,59.83,0,0,7.48951725405412,15.7262365104464
"hnd",2002,1,1,0,NA,NA,NA,NA,0,0,0,0.327,1807.973055,6938859,54.38,0,0,7.4999616376331,15.7526479097444
"hnd",2003,1,1,0,0.116398930549622,0.0661466047167778,0.677186548709869,1.94001722335815,0,0,0,0.333,1842.2975,7119213,58.11,0,0,7.51876871300314,15.778307743571
"hnd",2004,1,1,0,0.141521573066711,0.0630442798137665,0.551673352718353,1.49317038059235,0,0,0,0.333,1908.909501,7298994,58.09,0,0,7.55428741610648,15.803247088403
"hnd",2005,1,1,0,0.149266093969345,0.0542299672961235,0.666331589221954,2.19275045394897,0,0,0,0.331,1975.856479,7478355,43.89,0,0,7.58875724358496,15.8275234059787
"hnd",2006,1,1,0,0.138170912861824,0.038588110357523,0.508770346641541,1.5324342250824,0,0,0,0.312,2056.534915,7656832,28.32,0,0,7.62877776540139,15.8511088791467
"hnd",2007,1,1,0,0.0957030951976776,0.01537274569273,0.816994547843933,5.79550313949585,0,0,0,0.315,2134.195406,7834798,17.16,0,0,7.66584499561713,15.8740856516913
"hnd",2008,1,1,0,0.132640704512596,0.0381388664245605,0.667952537536621,2.10929226875305,0,0,0,0.323,2175.147094,8012587,20.08,0,0,7.6848515706613,15.8965242381864
"hnd",2009,1,1,0,0.10551493614912,0.046051561832428,0.470261752605438,1.19499397277832,0,0,0,0.283,2076.308599,8189899,23.87,0,0,7.63834688400906,15.9184121236409
"hnd",2010,1,1,0,0.100418038666248,0.0488294400274754,0.394213676452637,0.856637001037598,0,0,0,0.239,2108.473145,8365878,29.18,0,0,7.65371933656294,15.9396718480427
"hnd",2011,1,1,0,0.112941026687622,0.0437154099345207,0.487275540828705,1.26729381084442,1,0,0,0.248,2144.562655,8540583,31.59,0,0,7.67069092013074,15.9603398304136
"hnd",2012,1,1,0,0.0969706028699875,0.0397170335054398,0.496020883321762,1.22793126106262,0,0,0,0.24,2188.393788,8715076,35.34,0,0,7.6909231235821,15.9805649574949
"hnd",2013,1,1,0,0.10390205681324,0.0405387803912163,0.572818219661713,1.66234159469604,0,0,0,0.255,2205.401267,8889278,43.12,0,0,7.69866475182337,16.0003563893438
"hnd",2014,1,1,0,0.0838198438286781,0.0370139218866825,0.514766871929169,1.14846837520599,0,0,0,0.27,2229.247722,9063122,44.44,0,0,7.70941946314613,16.0197242102726
"hrv",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.16,7842.552478,4689022,NA,0,0,8.96731963153113,15.3607345898927
"hrv",1992,0,0,0,NA,NA,NA,NA,4,3.5,0.5,0.18,7095.226959,4575818,NA,0,0,8.86717757766603,15.3362960385235
"hrv",1993,9.55,8.55,1,NA,NA,NA,NA,3.25,1.5,0.5,0.213,6490.83458,4600463,NA,0,0,8.77814639619171,15.3416675085681
"hrv",1994,9.55,8.55,1,NA,NA,NA,NA,4,3,1,0.214,6795.712494,4652024,NA,0,0,8.82404717671742,15.3528129516788
"hrv",1995,9.55,8.55,1,NA,0.115494973957539,NA,NA,1,0,0,0.219,7304.709285,4620030,23.39,0,0,8.89627452667831,15.3459117565433
"hrv",1996,9.55,8.55,1,NA,0.14031109213829,NA,NA,2.5,0,0,0.242,7857.992364,4557097,25.53,0,0,8.9692864283694,15.3321963559532
"hrv",1997,9.55,8.55,1,NA,0.138239458203316,NA,NA,3,0,0,0.259,8383.470543,4534920,24.61,0,0,9.03401725368409,15.3273180008025
"hrv",1998,9.55,8.55,1,NA,0.135338872671127,NA,NA,0,0,0,0.261,8577.506944,4532135,22.43,0,0,9.05689858429217,15.3267036888594
"hrv",1999,9.55,8.55,1,NA,0.133104294538498,NA,NA,0,0,0,0.272,8541.532604,4512597,28.29,0,0,9.05269573250797,15.3223833772371
"hrv",2000,9.55,8.55,1,NA,0.134807154536247,NA,NA,3,0,0,0.61,8880.269807,4468302,33.6,0,0,9.09158721919581,15.3125190286507
"hrv",2001,8.55,8.55,0,NA,0.143461838364601,NA,NA,0,0,0,0.622,9515.735698,4299642,34.84,0,0,9.16070209655205,15.2740423213839
"hrv",2002,9.55,9.55,0,NA,0.151630327105522,NA,NA,3,0,1,0.622,10062.03968,4302174,34.84,0,0,9.21652517459348,15.2746310342959
"hrv",2003,9.55,9.55,0,NA,0.157958552241325,NA,NA,0,0,0,0.624,10619.30782,4303399,36.32,0,0,9.27042911564733,15.2749157335271
"hrv",2004,9.55,9.55,0,NA,0.166784003376961,NA,NA,0,0,0,0.606,11059.09806,4304600,39.08,0,0,9.31100872202221,15.2751947763122
"hrv",2005,9.55,9.55,0,NA,0.165413573384285,NA,NA,1,0,0,0.635,11522.79052,4310145,40.13,0,0,9.35208213755518,15.2764821042054
"hrv",2006,9.55,9.55,0,NA,0.171695858240128,NA,NA,0,0,0,0.63,12104.04215,4311159,37.62,0,0,9.40129473778202,15.276717335443
"hrv",2007,9.55,9.55,0,NA,0.179862007498741,NA,NA,0,0,0,0.642,12717.9876,4310217,36.25,0,0,9.45077261683081,15.2764988088404
"hrv",2008,9.55,9.55,0,NA,0.183479115366936,NA,NA,0,0,0,0.638,12970.4377,4309705,38.12,0,0,9.47042802384978,15.2763800142618
"hrv",2009,9.55,9.55,0,NA,0.193033009767532,NA,NA,0,0,0,0.653,12099.55218,4305181,46.97,0,0,9.40092372098259,15.2753297390949
"hrv",2010,9.55,9.55,0,NA,0.180846720933914,NA,NA,0,0,0,0.73,11965.00493,4295427,55.48,0,0,9.38974141237749,15.2730615263867
"hrv",2011,9.55,9.55,0,NA,0.182241797447205,NA,NA,2,0,1,0.744,11993.07132,4280622,61.83,0,0,9.39208437201634,15.2696088841018
"hrv",2012,9.55,9.55,0,NA,0.18979611992836,NA,NA,0,0,0,0.744,11780.47428,4260368,67.57,0,0,9.37419871785521,15.2648660994911
"hrv",2013,9.55,9.55,0,NA,0.19552119076252,NA,NA,0,0,0,0.71,11838.21525,4233922,77.93,0,0,9.37908815805546,15.2586393082116
"hrv",2014,9.55,9.55,0,NA,0.195169746875763,NA,NA,0,0,0,0.704,11862.76095,4201598,81.55,0,0,9.38115944056875,15.2509754870814
"hti",1990,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.08,1627.312645,6854441,85.11,NA,NA,7.39468524917654,15.7404073213369
"hti",1991,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.166,1624.495989,6995450,80.69,NA,NA,7.3929528860387,15.760770495678
"hti",1992,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.083,1507.818729,7136571,118.86,NA,NA,7.31841933510913,15.780742966857
"hti",1993,5.5,1,4.5,NA,NA,NA,NA,3,0,0,0.089,1398.254646,7278181,98.02,NA,NA,7.24298005642101,15.8003915263146
"hti",1994,5.5,1,4.5,NA,NA,NA,NA,3,0,0,0.107,1207.660545,7419771,35.3,NA,NA,7.09644033321053,15.8196587521336
"hti",1995,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.238,1302.134912,7562546,26.23,NA,NA,7.17176043644805,15.8387184639474
"hti",1996,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.275,1330.540399,7707557,26.24,NA,NA,7.19334045372979,15.8577118341092
"hti",1997,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.287,1340.997021,7854298,26.23,NA,NA,7.2011686618027,15.87657145585
"hti",1998,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.288,1344.93904,8002143,24.01,NA,NA,7.20410396758873,15.895219938772
"hti",1999,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.282,1356.113446,8151296,24.15,NA,NA,7.21237812724274,15.9136874909799
"hti",2000,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.28,1342.894905,8303151,32.45,NA,NA,7.20258293955208,15.9321456392766
"hti",2001,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.27,1314.114197,8455918,28.75,NA,NA,7.18091810318305,15.9503771092288
"hti",2002,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.265,1304.529381,8607641,31.95,NA,NA,7.17359762712882,15.9681608551237
"hti",2003,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.259,1326.47161,8759912,37.79,NA,NA,7.19027777116256,15.9856964172
"hti",2004,5.5,1,4.5,NA,NA,NA,NA,1,0,0,0.108,1286.902821,8910263,30.45,NA,NA,7.15999369658673,16.0027143164075
"hti",2005,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.097,1304.333037,9061273,29.71,NA,NA,7.17344710635086,16.0195201758751
"hti",2006,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.211,1305.038138,9216562,32.16,NA,NA,7.17398754385084,16.0365126409613
"hti",2007,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.299,1343.611114,9373296,24.44,NA,NA,7.20311612951101,16.0533753533004
"hti",2008,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.301,1356.534001,9530774,33.92,NA,NA,7.21268819702629,16.0700364895413
"hti",2009,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.296,1412.896535,9689581,19.41,NA,NA,7.2533971563659,16.086561742478
"hti",2010,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.275,1317.583893,9803294,24.9,NA,NA,7.18355495428962,16.0982290096133
"hti",2011,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.262,1369.169213,9914904,22.29,NA,NA,7.2219594210103,16.1095496375896
"hti",2012,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.268,1354.885461,10069771,24.06,NA,NA,7.21147219911358,16.1250485236219
"hti",2013,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.262,1392.382047,10222362,25.11,NA,NA,7.23877126228909,16.1400882314967
"hti",2014,5.5,1,4.5,NA,NA,NA,NA,0,0,0,0.262,1411.768348,10373235,21.35,NA,NA,7.25259834510387,16.154739489127
"hun",1990,8.89,8.89,0,NA,0.112322002649307,NA,NA,0,0,0,0.715,8646.447544,10373988,63.32,0,0,9.06490382701537,16.1548120771548
"hun",1991,8.89,8.89,0,NA,0.0892121866345406,NA,NA,3,0,1,0.757,7618.640296,10373400,74.05,0,0,8.93835319391344,16.1547553953209
